Strain,Type,CBD,THC,Daytime/Nighttime,Plant Length
Franks-Gift,hybrid,0.00901455115826311,0.25911063759209463,DT,6.337281729824214
Industrial-Plant,hybrid,0.009005530621223504,0.23837437318457083,DT,4.079764746519072
Hashplant-Haze,sativa,0.0005742098957447705,0.27733380356541015,DT,12.768304936284602
Opal-Og-Kush,indica,0.009971506921741981,0.21788798913822696,DT,4.759296124432706
Purple-Rhino,hybrid,0.008981120132585327,0.2555224344160696,DT,6.643961659967704
Super-Sour-Widow,hybrid,0.008995227597085539,0.24790177186025575,DT,5.096827565184844
Rockbud,indica,0.009974854885857634,0.2112033922919608,NT,5.962382905652531
Orange-Wreck,sativa,0.0004815613741449112,0.29139689260658463,DT,14.94599938383399
Hoodwreck,sativa,0.00043194691452208214,0.24990058518294445,DT,9.793840755884995
Purple-Urkle,indica,0.01570294165256603,0.23769049217597288,NT,3.9311947324979486
Enigma,indica,0.010073871705206528,0.19512211953671602,DT,5.3083061015288555
El-Perro,hybrid,0.008986493214939308,0.25681514062080807,DT,4.776346661920456
Purple-Diesel,hybrid,0.00900171765884241,0.2554805576360999,DT,4.553624057762487
X-File,hybrid,0.008992125465280346,0.25006429002478375,DT,4.010308942753384
Ancient-Og,indica,0.00996108042855622,0.22622155282683953,DT,4.722660838254646
Chocolate-Meringue,indica,0.010046368018518137,0.26449936666386226,DT,4.706695580329696
Strawberry-Mango-Haze,sativa,0.0005221552933544799,0.2725743288317617,DT,11.937780766529741
Lethal-Purple,hybrid,0.009004194955268491,0.2341535628604115,NT,2.665771518458255
Ethiopian,sativa,0.0005329549725506213,0.2376845218387132,DT,11.29424447677579
Pink-Death-Star,indica,0.027693046006143685,0.250908141107991,DT,5.291315707363765
Wookie,hybrid,0.009011380513611826,0.24599060039539988,DT,5.677458453097208
Double-Diesel,sativa,0.000384368842940659,0.3225516931761391,DT,13.345279700228724
Wally-Og,hybrid,0.00899515727202804,0.24995704449762907,DT,6.569874275954658
Ripped-Bubba,hybrid,0.009009578881879218,0.2672892781581617,DT,5.314496999450547
C3Po,hybrid,0.00900686327646638,0.24947688492246153,DT,6.201019293555985
Mothers-Milk,hybrid,0.008984926956978001,0.24613267502660363,NT,5.1255848341992545
Phantom-Cookies,hybrid,0.008983705005775965,0.25090090383497776,DT,4.461629474634226
Dr-Who,hybrid,0.00900034596128546,0.2486361677787193,DT,6.683448558977444
Critical-Hog,indica,0.015052138752819477,0.23728072555705354,NT,6.209466164470408
Tutankhamon,sativa,0.00036890185379184043,0.26300578576360384,DT,12.711731437775715
Frisian-Dew,hybrid,0.009008029796850482,0.21559122604206002,DT,4.487958225372274
Oca-Gold,indica,0.009979847211831518,0.21626346923945672,DT,5.2554463180078645
The-Wife,hybrid,0.008992868881686185,0.23913357572191885,DT,4.404280530480972
Urkle-Train-Haze,hybrid,0.00899811456386696,0.2626472155230206,DT,4.51962639519347
91-Krypt,indica,0.00995197678414503,0.21251985833276396,NT,5.757287614038429
Rainbow,hybrid,0.008980878459773786,0.23738814449247328,NT,5.472979616838045
Pineapple-Og,sativa,0.0005602489733582091,0.35337088612302175,DT,10.70787080121063
Future,hybrid,0.009004117265092612,0.25121244631761663,NT,6.474497455395628
Allen-Iverson-Og,indica,0.01782616959731709,0.2048598157615909,DT,4.980167389086056
Pagoda,sativa,0.0005471969149656228,0.2843062310469621,DT,15.106989350254942
Power-Plant,sativa,0.0006207031685701925,0.2095730878034049,DT,6.207546949503907
Fast-Eddy,hybrid,0.009001649693000682,0.2613686602532809,DT,4.197240419265419
Blueberry-Dream,sativa,0.00025258009615226055,0.31308454306432243,DT,11.301086564698194
Locomotion,indica,0.009998114990999243,0.1863319723419571,DT,5.042424619071108
Zamaldelica,sativa,0.0005012750104794971,0.280923046385087,DT,9.942000064165011
Tangerine-Kush,indica,0.009983721247748895,0.2251095664333792,NT,5.455492989814213
Face-Off-Og,indica,0.009981645305891119,0.2001210503223825,NT,4.18048692099096
Chocolate-Thai,sativa,0.0004216881211142081,0.21480632722504958,NT,9.019960109514004
Waldo,hybrid,0.008993153941069114,0.24380055209179524,DT,6.736080923727573
Lemon-G,sativa,0.00044356969507315864,0.2609735954114656,DT,9.105970027031908
Rocky-Dennis,hybrid,0.00899201666358259,0.27021554646414114,NT,5.115652124985452
Gucci-Og,hybrid,0.009000367890833,0.26132052592656035,DT,5.569479268170954
Xj-13,hybrid,0.008990882686626076,0.28125498101019303,NT,5.821264054528621
Joliet-Jake,indica,0.01327263871474469,0.18448081694190524,DT,3.742773607187003
Critical-Mass,indica,0.010070456220191412,0.23214718175302151,DT,6.0852183272489215
Bertberry-Cheesecake,sativa,0.0006092476416645174,0.26545184437709873,DT,11.378216788805458
Bc-Roadkill,hybrid,0.009001339553973841,0.24739946199098142,DT,4.223928965456249
Love-Potion,sativa,0.0006049847003583777,0.2835516027639077,DT,16.061536376925805
Swiss-Bliss,hybrid,0.009001708711983495,0.25314151632892173,NT,4.343261862096952
Killer-Queen,hybrid,0.009007169680010111,0.2475078177662682,DT,4.017832003541363
Outer-Space,sativa,0.000540211920067471,0.29345957919819804,DT,12.45247405748113
Rene,hybrid,0.008988610016886165,0.2409299557464803,DT,3.895355904262119
Amnesia-Haze,sativa,0.0004715875403715256,0.26927884708592037,DT,6.345115930594993
California-Grapefruit,indica,0.018066759186036122,0.18373509128742266,NT,4.10787735542802
Chocolate-Diesel,sativa,0.0005187959466931764,0.240883182956445,DT,13.352092633827322
Irene-Kush,hybrid,0.009004645938688783,0.24863769836101407,DT,4.449816528687131
Gorkle,sativa,0.0005437360063488176,0.32351477056785655,DT,12.194332745857837
Chocolate-Thunder,sativa,0.000573406303121354,0.3346459834436727,NT,11.302086156644714
Ace-Of-Spades,indica,0.01716305192374821,0.20733533095171378,NT,6.4275060009628
Ice-Queen,hybrid,0.00900582948613037,0.24637425256600362,DT,4.936871451074444
Colorado-Bubba,indica,0.00997149650459096,0.2224064346381432,DT,5.1193816263338014
Vcdc,hybrid,0.009018386598049578,0.26633854337379076,DT,5.057710211704018
Jimi-Hendrix,hybrid,0.008981653558902273,0.2555145126474925,DT,2.8300315561494886
Swiss,indica,0.010014244073945982,0.21642489851903654,DT,5.451300672254856
Cambodian,sativa,0.0005511921655628765,0.3242327644017313,DT,8.71728356868481
Dreamers-Glass,hybrid,0.008990792932367294,0.2525516406012374,NT,4.353496413224336
Gold-Kings-Thai,sativa,0.0007021217402240351,0.23218259428702037,DT,16.498093926670222
Sour-Patch-Kiss,hybrid,0.008992373308589346,0.24666135155287275,NT,5.309859580703105
Lamborghini,hybrid,0.009005581032204203,0.2447329428369078,DT,5.217435434366117
Magnum-Pi,sativa,0.0006057156934884371,0.22482464198515867,DT,5.8799293407635105
Godfather-Purple-Kush,indica,0.009986941798405572,0.22092999783153838,DT,4.036341864910099
Old-Toby,hybrid,0.009002793118300682,0.2397986385263791,DT,5.381078342493071
Molokai-Purpz,indica,0.010034723750161062,0.18815359369617451,DT,5.17476838338198
Red-Haze,sativa,0.0006817246591640915,0.3119623222672285,DT,15.396121710169894
Ed-Rosenthal-Super-Bud,hybrid,0.009019481441579547,0.25024808487879907,NT,4.821426609106885
Murkle,indica,0.016709934901856363,0.23271963014269667,NT,4.488139656555682
Viper,sativa,0.0004767841133616675,0.28958840930436397,DT,11.03649687270167
Sour-Strawberry-Diesel,hybrid,0.00899679091900961,0.2584304831515818,NT,4.9149070435271405
White-Haze,sativa,0.00038471632903131197,0.30446100617114225,DT,13.100439779012772
Blush,hybrid,0.009000780847830157,0.2585980633663913,DT,5.667901393715308
Guptilla,hybrid,0.008989533988672648,0.26294767077585485,DT,5.081985579521937
Pineapple-Calyx,hybrid,0.009006791826230303,0.2636445887302435,DT,5.470921132999679
Tigermelon,indica,0.01794040680504208,0.2310234364073617,DT,4.877819818556581
Shaman,sativa,0.0004726961172425007,0.30737233497420635,DT,14.53901296709503
Raskal-Og,hybrid,0.009007564939686675,0.2612460796738549,DT,5.918658236128136
Grand-Doggy-Purps,indica,0.010016526360068277,0.2243139023422004,DT,4.065343239673814
Secret-Garden-Og,indica,0.015955701033431968,0.21628269635339215,DT,4.399703248527288
Tjs-Cbd,hybrid,0.008988244085562418,0.2500427150013094,DT,5.498889182823105
Alien-Apparition,hybrid,0.009001171440724594,0.24640343319690225,NT,5.6985123814984755
Cannasutra,indica,0.009985365640725307,0.2074690670341573,DT,5.805620133545102
Critical-Bilbo,hybrid,0.008991861577124276,0.26086633469597165,DT,5.317320661173682
Toxic-Punch,hybrid,0.00900039175291498,0.2351170555257626,DT,3.255019061795441
Purple-Afghani,indica,0.009949265135474443,0.22919935231445468,DT,4.746237887848701
Caramelo,sativa,0.0003794465600828089,0.19153630418288276,DT,10.670034007659002
Royal-Dwarf,hybrid,0.008998138632982303,0.25914143295966907,DT,6.22485975088351
Supa-Don,sativa,0.0005479697597935387,0.3326850041977265,DT,13.270161666238243
Durga-Mata,indica,0.010108721761113496,0.198980061582737,DT,4.668175981366148
Blood-Orange-Kush,indica,0.023234253296393045,0.2250295811690313,NT,4.486113095017753
Tjs-Cbd,hybrid,0.008991520833425418,0.2593888605138522,NT,6.076689864369664
Chem-Jack,hybrid,0.009006216236668248,0.26369202650381746,DT,5.358299903152673
North-American,indica,0.01660134216040622,0.23395283093264108,DT,4.947052807769443
Hammerhead,indica,0.014657809522885557,0.22131935151576282,DT,2.9594866462813654
Chemdawg-Sour-Diesel,hybrid,0.009008244949736564,0.2527504558741435,NT,4.949833753154528
Afwreck,hybrid,0.008992391677450336,0.25116492216038516,DT,4.937229184114927
Rip-City-Purps,indica,0.009987332561280683,0.22447746326071796,DT,5.8509688930909824
Purple-Princess,hybrid,0.009020036738669508,0.26506477350114305,DT,5.464670237852365
Sugar-Black-Rose,indica,0.010039266856843893,0.21548347604362145,DT,5.283799742491961
Tahoe-Hydro-Og,hybrid,0.008996074080544307,0.2537237028533972,NT,5.696415040488119
Seattle-Cough,sativa,0.0005881930676317727,0.23663465500768463,DT,12.19488542433604
Sour-Lemon-Og,hybrid,0.008994402200153405,0.25420673789951925,NT,4.363222467806596
Lemon-Alien-Dawg,hybrid,0.00899300203371331,0.24514146157177963,NT,3.5012792422628785
Black-Haze,hybrid,0.008998930222686065,0.25792923664982914,DT,3.7195557593058166
Ringos-Gift,hybrid,0.008983327538632804,0.2513288872127705,DT,5.03091984908944
Ogs-Pearl,indica,0.021224601638386964,0.2141825797387427,DT,5.382480563735173
White-Durban,sativa,0.00041944317128366073,0.3034763680249632,DT,14.853570261990765
Chupacabra,hybrid,0.00900983367469283,0.26895997960447954,DT,6.165364673354532
Xxx-420,indica,0.017475575534415352,0.19948987658564601,DT,4.836700273752136
Dutch-Crunch,hybrid,0.008990571299961017,0.25702958874554865,DT,4.6631812064051905
A-Dub,hybrid,0.009004725458280656,0.2570355708079509,NT,4.9719370822078295
Velvet-Bud,sativa,0.00036665654811037483,0.3029530823097618,DT,12.546311624555326
Frankenstein,indica,0.022190170022731284,0.2177702254883862,DT,4.848888963481502
Timewreck,sativa,0.0004427897710902038,0.304267193224766,DT,13.850019274510968
Richie-Rich,hybrid,0.009011757772299648,0.2592618171755352,NT,5.502973065606406
Santa-Maria,sativa,0.0006719797961989723,0.372321677431569,NT,11.009524985300443
Ancient-Kush,indica,0.01001480669154881,0.21211765474119226,DT,3.9709948268399935
Marionberry-Kush,hybrid,0.008992768005363432,0.25720497809842546,DT,5.119857721324857
Dutch-Crunch,hybrid,0.009005026704616984,0.24963645564507927,DT,4.656103133116485
A-Dub,hybrid,0.00900018021113721,0.2693648367657837,DT,5.63476880562804
Skywalker,indica,0.009938413074634427,0.189123259727647,DT,5.424810839058339
Rollex-Og-Kush,indica,0.009974987752433467,0.191508139019494,DT,4.344887515605765
Sour-Poison,sativa,0.0006253797332292014,0.30464219067531384,DT,12.435878157436575
Strawberry-Durban-Diesel,sativa,0.0004822784154847197,0.29081437609193356,DT,13.111945996309387
Space-Dawg,indica,0.009922716283031745,0.2200094175487685,DT,4.969932777938023
Dj-Andy-Williams,sativa,0.00048507999470103294,0.26013019811615007,DT,8.713900981167953
Nova,indica,0.009964988337235333,0.21932425971719735,NT,6.116767326404445
Blukashima,hybrid,0.008990501772641414,0.2439118254114973,DT,3.9827110522326796
White-Tahoe-Cookies,indica,0.018532517055024844,0.20511057048574854,DT,5.354274447888602
Ultraviolet-Og,indica,0.019202284622561534,0.24516523341743487,DT,5.196940760522568
Green-Monster,hybrid,0.009003846980986305,0.25871664565851993,NT,4.902199498263906
Snow-Leopard,indica,0.009916752763140229,0.21444628265786672,DT,3.8978014057381847
Purple-Cotton-Candy,indica,0.009995307310801888,0.22656701751114952,DT,3.9137207200185116
Rebel-Tangie-Kandy,sativa,0.0005494001053774699,0.26525576809428875,DT,9.754720878337256
King-Kush,indica,0.00995788912769937,0.20121667346681085,DT,5.7544329184632
Alpine-Blue,hybrid,0.008999613483284206,0.2503946826422738,DT,7.498668148119352
Alien-Dawg,indica,0.021119283143448613,0.19242976575066761,NT,2.2918447002032725
White-Slipper,hybrid,0.008989404448460407,0.25364013915203903,DT,4.140758783216567
Cbd-Kush,hybrid,0.00899426480439915,0.24958144748657862,DT,3.549816231803432
Master-Skunk,hybrid,0.008991538228148493,0.2417316086087512,DT,4.718905457433935
Tangerine-Kush,indica,0.009997303183665155,0.2342607919547772,DT,5.174314712220878
Purple-Frost,hybrid,0.00900343287794572,0.23653305439059824,NT,6.073747358577929
Phantom-Og,indica,0.01000989335049076,0.1973255911000915,DT,3.602349405644543
Poochie-Love,sativa,0.000518762009767491,0.2535000239822341,NT,7.6543070748983535
Night-Train,indica,0.023486918616519834,0.22877293696614406,DT,5.467952344757166
Venus-Og,hybrid,0.009001294269402825,0.23700904173049658,DT,4.060352159281288
Fat-Purple,indica,0.019643858332158832,0.23547445008221107,DT,7.10899941286494
Magic-Beans-Og,indica,0.0099030627174108,0.2652891757794474,DT,6.7269839958423026
Bubba-Fresh,hybrid,0.009008612491165848,0.2473072720760641,DT,5.901710026625512
El-Perro,hybrid,0.00901302919127759,0.24727257049010934,DT,3.7920855840121277
Purple-Power,sativa,0.0007524910406115184,0.18174460927169833,DT,6.623607324397721
Cannasutra,indica,0.024424737950502314,0.22197277532925078,DT,5.443484877159595
Ace-Killer-Og,indica,0.010043903213795417,0.23804453832159145,NT,5.2429022066435635
Griz-Kush,hybrid,0.008992666778997824,0.2574523496346995,DT,5.875870214169767
Milf,hybrid,0.008988656647046733,0.24772193364158754,DT,3.5733765855935715
J1,hybrid,0.009007213539453381,0.25722835816936307,DT,5.4043011429544086
Peppermint-Cookies,hybrid,0.008979835774087279,0.22935808770195515,DT,4.429524487894811
Ethiopian,sativa,0.00024142324209748913,0.21040978613975764,DT,11.256769021883995
Papas-Og,indica,0.010037225798757963,0.23012418690202754,DT,5.78429556625033
The-Grunk,hybrid,0.008997712862259222,0.2307550834286031,DT,3.1086481608095875
Afwreck,hybrid,0.009002730497758212,0.2684980267938991,DT,4.516727827687022
Irish-Cream,indica,0.009989989563941358,0.1794556239270361,NT,4.704660762719052
Eastern-European,indica,0.010028472942148875,0.2209762438955712,DT,4.2714315180263975
Black-Dhalia,hybrid,0.008988896334088442,0.2587246898593261,NT,5.073133464550042
Diamond-Socks,hybrid,0.009007177349965203,0.25899931839428475,DT,5.306737417227745
Lethal-Purple,hybrid,0.009013606773457422,0.25055714619417785,DT,5.093259114425449
Chocolate-Chunk,indica,0.010091521404045487,0.22314036846691848,DT,5.643260205419256
Lemon-Kush,hybrid,0.009012364663617572,0.26996846272443603,NT,4.659480584028323
Sour-Patch-Kiss,hybrid,0.008994384094625553,0.24673839812357595,DT,3.482143478338318
Marcosus-Marshmellow,hybrid,0.008997343378286345,0.24459759666449493,DT,5.875894404214477
Maui-Bubble-Gift,hybrid,0.008992643785321584,0.25337513625901276,DT,5.592130438926869
Tillamook-Strawberry,hybrid,0.008981790690300527,0.22666466977997718,NT,6.063489859782352
Lamborghini,hybrid,0.009000423301508634,0.2577674965457719,DT,1.5092143588820588
Asian-Fantasy,sativa,0.0005808548991113209,0.30650510031183814,DT,11.650656150039614
White-Ryder,hybrid,0.009017906416599506,0.24015369689974345,DT,5.492834012848208
Red-Cherry-Berry,hybrid,0.008986757432881017,0.2745947876800969,NT,5.435451763164506
Hashplant-Haze,sativa,0.00042224281818667393,0.257474200205788,DT,15.917715880954223
Brooklyn-Mango,hybrid,0.00899484277405806,0.24520804522584577,NT,5.983342140361705
Green-Mango,indica,0.02147618474872314,0.21516011648945174,DT,4.451703416256524
Legend-Of-Nigeria,sativa,0.0005186035227990033,0.2852424524689483,DT,12.067368645181205
Peaches-And-Cream,hybrid,0.009012142873973344,0.2339012072635439,DT,4.4381230228077175
Blue-Train,hybrid,0.00899908583994853,0.244244623591251,DT,5.426613695727077
Black-Magic,hybrid,0.009002588100426267,0.24216647927451557,DT,4.315217530405441
Satellite-Og,indica,0.010001592209904707,0.24333949422155413,DT,5.255369551951165
Sour-Grape,hybrid,0.00898878254116064,0.2545087763354472,DT,5.671886044336487
White-Diesel,hybrid,0.009004855994478252,0.23935373896240875,DT,4.041151067203211
Brian-Berry-Cough,hybrid,0.00900168185721314,0.22927924169889713,DT,6.358811582733
Cheesewreck,hybrid,0.009005286579215436,0.26113218134547694,DT,3.0160676653022245
Grape-Cookies,indica,0.019655821031815228,0.22853060154272314,DT,6.4548206771578105
Walrus-Kush,hybrid,0.009005260810300777,0.22364248122146813,DT,4.417690940423935
Ridge-Berry,sativa,0.00041182032805834776,0.2888033055746451,DT,10.54217654047241
Lemon-Crme,sativa,0.0003802215640921206,0.30424227166148066,DT,14.42052247198917
Chem-Scout,indica,0.009973452670188029,0.22639387423936358,DT,6.987477342853195
Pearl-Scout-Cookies,hybrid,0.009005965431546047,0.24824143015129063,DT,4.668763603437188
Dynamite,indica,0.010044329166290443,0.20468177221256628,DT,6.497829755569923
Skunk-Dawg,sativa,0.0006152675573985238,0.2509838642183571,DT,12.805246464445215
In-The-Pines,sativa,0.0005002680387378403,0.24205214211095888,DT,11.821360435760285
Purple-Widow,hybrid,0.009014576780483922,0.24153393330540027,DT,5.761289509426255
Lemonberry,hybrid,0.00899344729430139,0.2644378145960073,DT,6.082369286011982
Blueberry-Haze,hybrid,0.008998572245838866,0.24368751106637818,DT,3.953274496897337
Luca-Brasi-X-Sour-Diesel,hybrid,0.00899795199881032,0.24398742679524268,DT,3.9053032832805927
La-Confidential,indica,0.018888975066111677,0.19956649241786534,DT,5.632754683930707
Killer-Grape,hybrid,0.008995377011136584,0.26170019118557153,DT,5.184673015341014
Jane-Doe,hybrid,0.009015883797527047,0.25821387116966404,NT,4.120883606751529
